ph,Hardness,Organic_carbon,Conductivity,Turbidity,Potability
7.021295306,225.3504984,13.6700989,459.89989,3.675557956,0
6.52744059,181.0729954,11.99636514,351.0637876,3.567180517,0
4.709186747,179.1410182,18.18680054,371.2648428,3.860083952,0
6.784116115,189.6083467,20.60640864,480.308581,4.072186608,0
7.094802143,222.501306,16.16294132,531.9594624,4.084660033,0
8.801933555,225.8954683,14.34081773,446.9924646,3.769831936,0
7.918183321,224.1520045,22.18784921,421.8900828,4.764193594,0
6.369111631,235.3409427,9.213267539,357.4172848,2.275903461,0
6.441766486,174.7818492,17.10982925,544.3541825,3.682134341,0
4.704183667,169.9439136,8.069436301,289.5375295,4.1389944,0
7.875895135,226.2847878,6.063461913,445.3741474,4.238589203,0
7.657991237,236.9608892,10.46423858,416.6241889,2.437296288,1
8.546145555,177.8462444,12.35738526,413.3215995,3.505300168,1
5.349997297,193.8081211,11.77619253,431.4760403,3.838721385,0
5.272156459,181.732877,11.10346653,390.0120033,4.063825854,1
8.858401531,254.6175187,7.935467758,344.3033625,5.525726338,0
8.22708313,274.351887,9.809669142,417.6737022,3.619181848,1
9.338235018,248.3760156,19.74281527,505.6774089,1.872572601,0
6.615350135,179.2406613,12.78659537,496.3635615,4.453443265,1
6.44455517,166.6351805,10.69706756,479.479409,3.551905359,1
7.732601709,166.9868253,13.11140152,453.3856317,3.854993746,0
6.528490775,184.4291595,13.62132497,430.4187865,4.585971676,1
6.728004386,201.1268956,16.78830607,325.5375394,4.410697353,0
6.875746152,192.0236594,10.78596494,501.605982,3.397302572,1
6.623613566,203.0301413,15.91450007,410.2432475,2.915165951,0
6.442496436,183.0713549,16.14825846,385.0148668,2.891018879,1
4.916740541,191.4671103,18.28175402,316.4222513,3.613212412,0
10.48680842,185.0879142,15.97601765,455.7438446,3.804352132,1
8.289857906,222.4839312,11.20553257,514.7330832,4.289236735,1
6.286806948,258.3000516,16.46083688,563.4347751,4.104863275,1
7.617014109,214.4043627,13.31022369,494.9455371,3.800552599,1
6.799375518,239.0576795,18.82859407,373.2321373,3.819985377,1
8.237091874,212.8185629,12.40991039,445.5559008,3.686074473,0
7.580048808,225.0885545,18.5024061,503.9087331,3.959636524,1
6.0873061,214.556086,13.23230789,344.0720282,3.666671803,0
7.468617019,240.3453052,16.10651511,453.2113664,3.384178841,0
5.873157137,153.6733815,14.1541096,352.456041,5.120887965,0
7.833970824,240.8325285,16.88909788,442.7413888,4.814916877,1
10.35611883,136.3237517,17.97556384,365.7202915,4.201849441,1
8.555283423,216.6553559,17.13883102,390.9430887,3.687152068,0
7.288112707,216.6124749,14.16360693,384.6949552,3.62698996,1
6.990452677,225.9234458,13.78726396,527.2058184,5.184441995,1
5.713322921,196.2457057,18.43008395,300.1251254,4.571127866,1
8.885626344,171.8397767,17.62359407,399.6725564,2.993300944,0
7.739325711,207.7643262,19.11338156,273.6971392,3.645785495,0
7.33739985,176.7534996,14.77300488,427.9306866,4.981833943,1
7.103348375,249.5893587,18.42298541,268.4408502,4.417193561,0
6.825647037,176.8410625,15.82134631,447.2891153,2.804480385,0
10.31640038,217.2668424,12.81273221,492.2064736,3.407349428,0
7.009601694,220.561996,14.80867448,397.996103,3.121944851,0
7.893131973,201.4332496,15.2546531,303.8787934,3.302211725,0
8.316765884,214.3733941,18.4365245,363.2665162,4.628770537,0
6.277277371,148.1860133,9.604154965,474.6179536,3.619321182,0
9.90081484,199.0837518,20.38671963,345.0198518,2.39500211,1
8.137767883,203.8618673,19.23296141,470.8362645,5.003825786,1
7.689358004,221.3568855,17.97327721,529.7465288,4.978556095,0
4.533399114,169.7352225,17.06049096,385.6561233,3.188640742,1
5.174896032,205.5190186,20.55867183,501.19395,3.44502808,0
7.296908882,149.0794958,14.72305528,367.9048021,4.671448183,1
5.679234115,188.1886961,15.00025984,256.3025585,2.339572736,0
6.187938054,249.5271111,14.35295526,274.7647028,3.546183202,0
8.85969604,194.5564817,17.88956926,476.2317098,4.575331195,0
8.304334653,155.5699415,13.75592628,380.3234402,4.181254134,1
7.798453676,188.3949423,18.27243924,507.1786883,4.107267203,1
7.390896679,219.3359778,17.73037119,553.0576632,4.325131645,0
7.521920636,198.3546264,13.77360984,603.0549559,3.110932391,0
6.823930137,146.1305994,14.30768668,412.8405064,4.016144076,0
8.339436757,175.5967423,17.52883948,452.33752,4.133696122,0
5.34411687,198.3791437,14.08438826,591.3633685,4.104698561,1
6.572656389,192.6473336,17.34380558,343.8952418,2.820927249,1
6.9204487,196.3194013,14.69784453,487.504368,4.498818336,1
7.813067625,183.6974796,12.34808333,539.6107975,4.713719499,0
8.892998479,224.078183,9.693048967,466.2454797,3.619132805,1
5.678220967,143.1865077,18.71447808,359.7747111,5.42978174,1
8.842463656,229.9644224,15.79097733,370.0851534,4.576728706,1
6.394548023,193.0475578,13.08188134,515.8063854,3.042496818,1
7.021617481,203.2011966,14.50701312,435.6743931,3.85563625,1
7.058182608,187.9471911,18.42838695,462.314567,3.613834771,1
8.927905926,188.0544191,8.597973316,438.515587,5.474354698,0
8.436759029,242.4885798,14.53177739,575.9370182,2.499910135,0
6.930082548,210.4258745,13.90010961,473.7955537,4.14941371,0
7.159398311,171.8161053,18.11704226,530.5264113,3.254926497,0
5.368125754,190.9379793,11.98363521,435.6664692,2.004142586,0
3.590822364,213.702299,18.12692369,465.6301194,4.144780873,0
7.871961403,219.6226589,15.69872552,350.8269163,2.938536287,1
9.735889388,209.7615128,13.91164543,449.3677902,5.573210319,0
8.143483376,182.4324572,13.71933088,427.5452192,2.572830423,0
6.105140135,249.141391,11.25177781,314.9650897,3.103089844,1
5.38984593,163.3443524,15.49632541,491.750448,3.577674921,0
7.893312711,220.3483203,18.4236337,339.0660715,4.097360116,1
8.013516429,225.156452,12.66601633,382.0142489,4.44490059,0
3.783043638,157.8526449,12.70142233,432.4318223,4.402244146,0
7.519227463,210.3847904,19.85618427,315.5204353,3.275724959,1
8.64664295,201.4390645,13.26153797,338.4978145,3.333242682,1
7.803833221,223.6881109,16.6974084,343.7640131,2.907387267,0
6.376576427,177.5099898,13.49078768,486.8060508,4.161585515,0
10.25273437,217.7366692,18.66140305,528.1216265,3.290372492,0
5.287982808,245.0234611,13.45217949,464.0748499,3.311034005,0
5.335688809,178.6401187,14.83425698,465.0727958,3.921976381,1
5.27222756,206.3131847,11.92799853,410.6485372,5.068556189,0
5.152203722,207.2992598,12.49050929,350.0049779,4.689842818,0
7.185167714,209.6831396,16.08864827,501.78542,3.955846978,1
8.018771949,228.1114626,8.716667103,494.6204407,4.356279098,0
7.78166376,216.7828813,10.60954491,447.167101,4.822967485,1
8.029181613,158.0403984,20.69619806,431.3047161,4.388551012,1
7.295141332,182.4066446,18.06347006,424.6501794,5.056104024,1
7.774468469,216.7528722,14.13669901,288.0685777,3.891097334,1
7.664793523,223.5784735,14.20522105,510.0468968,5.481690934,1
8.261405952,208.1880859,19.09566367,441.0525706,2.80042812,0
6.578083891,214.1463342,14.01805625,400.7431603,4.890415759,1
6.539115261,218.6196993,10.74214585,585.166427,4.211671959,1
7.201702375,147.7110861,13.32612501,395.9768245,3.883250198,1
4.197583589,189.4736767,11.98640181,370.7714128,5.206480177,0
6.268953337,185.7066466,13.62886544,534.5408375,4.674495973,0
8.722311224,145.2466176,13.05334011,612.3279735,3.009289196,0
3.961389047,173.0296406,19.94527979,444.7942767,4.0929659,0
8.461330874,212.5813664,13.80171218,477.3433686,3.771944146,0
7.481397772,186.0747655,11.68712384,323.7728426,4.03997629,1
5.508155526,192.2265463,8.512225339,405.4855099,4.571406411,1
8.124207826,207.5095152,10.07559844,431.6256772,4.724456578,0
6.640862809,215.0608669,11.9791568,507.1288333,4.708268602,1
5.057270546,155.4877245,15.77243798,518.1018161,4.432270873,0
4.126528715,125.4748835,18.57592068,445.2414569,4.460200984,0
5.966000489,194.796221,11.53998664,406.8063023,4.177139266,1
10.35174253,241.6717998,13.61594728,303.6881065,5.227609397,0
5.429334842,183.4393825,17.58155748,446.8791487,3.08173592,1
6.020995363,178.500297,13.77078322,437.2989953,4.806016625,0
7.417502637,198.705653,18.41518046,366.3707236,3.391240667,1
5.596929951,162.7246723,19.17473871,535.3395605,3.506764606,0
6.255149749,153.6404934,12.50366065,295.0424923,3.146482536,0
6.727185265,197.439216,18.43783528,473.3300783,4.158248535,1
6.867000691,184.248496,14.78286051,497.7037751,3.484120574,0
5.432512085,231.3515758,10.83824882,448.8647411,3.874425315,1
7.679595096,200.0729284,16.844509,583.6083978,3.297525234,1
7.806909023,216.4731687,13.89563062,524.0797055,5.127910988,1
6.642755695,168.8964217,14.29924187,474.0574902,4.299209281,1
8.783167624,218.0328398,16.35452024,389.0216156,4.274136884,0
7.998090254,241.0002765,14.99056698,428.8823659,2.626546784,1
7.039094321,179.6452245,12.07920712,593.3962245,4.366031351,1
8.509220049,200.3043481,11.79899055,585.2226284,2.519891581,0
5.428356914,167.0173834,18.17914888,400.3934375,2.847843538,0
9.032660579,121.4414415,15.03031511,390.6572261,4.927218272,1
7.010243376,162.1232404,12.27798919,574.5814343,3.279006327,0
8.758560056,174.7286861,14.94369928,371.9151708,4.444375642,0
6.510855611,223.8606218,12.08502582,437.0513643,4.225608376,1
5.664845758,186.6483585,17.55156979,335.505521,3.570290456,0
5.844673796,147.1798038,14.21737257,533.0402104,4.338056088,1
7.025305942,202.809081,13.89151934,471.1317159,5.989542791,0
6.897922717,173.3909282,12.44697563,337.4360877,4.490105279,1
5.418503763,187.7768087,6.37407026,454.5202956,4.506539591,1
5.671773833,216.0428111,17.89572372,372.5352428,3.833159746,1
6.592442508,242.4804727,14.0272968,440.6011346,3.060827354,0
4.979468811,240.8134746,6.091226588,398.0289609,3.439021651,1
5.470802484,213.1604785,13.78926724,317.9484586,2.962852429,1
7.240351006,201.9971958,14.21379446,534.8009878,3.7829719,0
7.614877639,246.0308561,10.76369093,445.7668532,2.990780894,1
4.825591458,234.7839038,13.04635458,370.1889481,3.463097154,1
6.021265943,236.9754961,12.13160012,315.2668113,4.028042401,0
8.87027826,193.3699479,19.03221887,355.470925,4.182740665,0
5.91375532,175.3260619,12.530827,380.9671658,4.023775902,1
7.874671358,195.1022986,16.14036763,327.4597605,2.309149057,1
6.479092567,180.9586672,16.94256578,370.2898377,3.089597302,0
7.95502634,244.3958981,16.2544834,433.9118039,3.955916726,0
6.578998162,198.4092471,6.059608221,408.1950145,3.690929417,1
6.549124998,194.2768568,11.6721905,361.0372382,4.421058844,1
6.646469922,251.8362482,11.9304333,339.2087033,4.387601742,1
9.537878629,200.5575074,16.63617401,335.5548032,3.024556641,0
6.032188903,200.4207555,14.10482106,349.9821732,3.423831621,0
8.998375023,169.22833,18.22219495,436.9215083,4.516932985,0
7.721032688,203.3547884,18.0926083,424.9669947,4.168487102,0
6.204429354,211.640958,8.660869468,552.4627918,4.106807505,0
6.683367697,272.1116985,20.17871618,307.725009,5.208061134,1
5.093675135,251.3137795,14.88242819,271.6307383,4.552571442,0
5.669818774,203.4527154,11.09505955,361.2384796,5.600458571,0
9.001822865,263.5141882,22.04545659,561.6870034,3.976873452,1
7.063646976,140.6128657,12.43973968,402.593602,3.39586624,1
7.58194468,193.2864626,16.10916917,414.8109854,4.833345774,1
5.991283475,224.6085628,17.74122824,604.6312629,4.840562301,1
6.427365144,202.9449791,12.80902397,332.6127519,3.568823153,0
6.64606727,197.2220664,16.71236682,505.2959224,3.053983121,1
8.064652809,214.816681,12.45883037,490.2803526,3.324112614,1
6.081615358,209.0596796,7.996294863,410.5090897,4.010036799,0
7.692523534,220.8191517,13.86177513,564.5269737,4.522431964,0
6.397905014,249.9692435,14.15036308,334.2698796,3.958543451,1
5.606856131,211.5130972,20.92695018,446.3864036,4.070966098,0
7.571684493,173.0083385,11.00959203,305.834487,3.920287688,1
7.746343115,212.2746448,21.4302933,457.0141209,3.678686031,1
8.410460643,234.8765244,14.48221298,519.0316251,2.977359946,0
7.125211076,209.7467712,18.95279673,404.7045963,3.908075346,1
9.953952112,232.9490019,18.34359021,339.8830287,4.052905069,0
7.149124568,202.5825423,17.62259476,301.9842395,3.787033415,0
8.310938776,245.7196095,14.10587158,348.6185433,4.408559684,0
7.48678088,151.2025915,18.9385279,351.5754114,2.748428797,0
6.790838199,271.6012124,9.386798894,610.6295503,3.438279839,1
6.887414371,223.603058,11.31229362,386.6228625,4.564188355,1
8.458796988,241.76834,18.2960013,328.5794292,3.827431411,1
7.094830834,139.9068664,18.55617661,528.2665235,3.628459629,0
4.229224559,207.6692294,13.48942404,488.4558615,3.73313957,0
6.412707042,204.3580969,11.14503977,389.2152949,5.014144884,0
6.963979351,180.401506,16.329625,358.5164768,4.489870473,1
8.529669348,157.7004811,12.28782443,498.6508327,3.776040837,1
8.205550719,204.6658287,12.50560143,346.5407289,5.12952782,1
6.405392482,183.867245,13.44879664,548.6377021,4.531920781,1
6.569053876,208.7314537,12.36029198,308.0860503,4.204699129,1
8.927078148,241.875105,10.85928728,380.1972,4.601860959,0
7.266594535,176.8536963,19.923704,445.037456,3.357439471,0
6.161779499,202.7569725,14.68592683,344.3656891,4.003547029,1
5.393345914,172.5502615,17.53070356,505.5423487,4.633854752,1
8.215123507,155.7628665,13.68602599,344.9505839,4.511384049,1
6.125810325,241.4435346,16.81650685,367.9679432,4.953057691,1
9.177869866,163.2748283,10.2142746,426.9943932,3.108769988,0
6.970036694,182.8885886,14.35124065,325.7923996,4.27528772,0
8.176079615,201.5537008,15.6276407,464.8033302,4.112322458,0
6.946717558,214.1700432,12.80995621,318.8836363,4.93498603,0
8.378108023,198.5112127,15.38908341,499.8669939,4.52469297,1
5.345887147,184.7845747,11.89467313,492.1354893,2.950360943,0
5.603325961,207.8971872,13.51523573,511.4375201,3.900421361,1
8.115624507,200.099013,8.320276395,421.060326,4.40881194,0
7.24019447,154.1375792,10.85191677,451.0158383,3.362821763,1
6.140877557,197.8760897,15.83633021,548.0727613,5.359460295,0
3.928556492,191.6659977,9.57860245,406.0856141,5.060835979,0
7.145771545,238.6899285,11.0931634,332.0327063,5.182590704,0
9.293621613,193.0617225,14.22591746,365.4392023,3.661882214,1
9.752703227,269.6403781,12.56261489,580.0035336,3.422110475,1
3.762097646,196.0242554,8.662214826,493.2264634,4.98606933,0
5.085429353,173.5659711,17.79595745,507.476249,3.96173067,1
6.013160966,218.8432561,14.74434737,444.276635,3.455622541,0
8.769676022,215.3687416,18.91918835,369.0166668,3.776718462,0
7.131221859,165.9090203,16.42773933,510.9823292,4.713192605,0
6.739849728,197.3744818,17.75791679,390.0465726,4.379630439,0
5.985012451,151.3609669,18.01626576,478.3323603,3.764099674,1
7.852206664,169.0283786,12.60112157,468.4453962,3.532437619,1
8.815357953,208.331084,7.151750616,430.4068943,2.87588018,0
9.842056294,217.8967725,12.36553807,432.3324056,4.179197763,0
7.490807654,198.9665123,11.04745568,440.4711976,3.716367555,1
5.685216463,154.570002,17.35258561,324.427772,4.066156997,1
7.376449105,168.7500072,15.90098505,439.3128533,5.767354666,1
6.755669308,209.3620748,19.33914307,499.0709093,3.959517637,0
8.613698595,235.9444359,13.60807513,418.6975296,3.949220099,0
10.30847766,217.2197464,6.580401551,382.9515048,3.285077052,0
6.579969329,197.2269809,9.847655276,254.3932756,4.575931872,0
6.848329601,195.4514824,18.93733758,404.2048592,3.732202018,1
7.17617087,206.2949006,15.57487691,485.2544296,4.742966749,1
7.533614823,186.9182451,10.7401459,363.5063443,3.462763987,0
9.008464334,148.6140018,11.85510295,387.3997714,3.911014707,1
5.548124947,217.0182595,15.64703607,430.2696637,4.599235865,0
7.079303518,137.0073552,9.113945216,342.7253184,5.553173841,0
5.420347747,232.3868274,10.81712252,473.2680964,3.75672017,1
10.55027327,185.1658146,14.28296053,566.3793974,3.951304463,1
7.044375319,229.6031728,15.75478461,558.1765918,4.276699074,1
9.831401691,263.6327218,12.00232293,462.4397372,3.311808138,0
7.338826111,229.9786941,19.38933723,370.8606317,4.017061119,1
6.746934968,154.3321616,15.98363239,330.0837229,3.485535976,1
8.787667941,232.4626372,12.05141657,415.6248817,3.489945595,1
6.174750579,138.513588,14.2419652,447.8054645,2.566048788,1
8.238996597,199.5945387,18.74323079,328.3633983,3.089923749,1
4.740056688,176.6556313,13.20422003,288.2212976,5.467935706,1
6.319431545,180.9656209,18.19693095,307.6913606,2.653126688,1
8.848586283,188.9199829,12.07044433,479.7919747,4.014681858,1
9.462666017,225.399307,13.2043938,485.6972741,2.850183766,0
4.477091714,236.2824896,16.22570589,456.9797718,4.32768029,0
7.62349992,170.4275723,12.49565771,404.5013685,4.764995184,1
8.076126298,132.6703047,14.685851,479.7589235,4.291355258,1
5.462355935,187.7095327,8.129792646,534.6639449,4.486180492,1
9.418296122,173.6402158,16.78521507,596.8258366,4.604633154,0
6.841221063,166.6769499,21.46949128,532.1847408,5.092364652,0
7.512361216,224.4716541,13.84838852,472.3421246,3.515802547,1
4.886379804,159.3179722,16.82061518,448.0508658,3.227849086,1
8.285395275,196.5520678,14.15147307,388.941163,5.438487907,0
8.594217251,228.1609007,15.9637519,517.844674,4.489544794,1
6.35716672,191.135512,18.86309436,527.9326364,5.222077291,0
8.891674051,184.8696062,13.71550393,461.076821,4.522599229,0
7.966762553,163.9272419,17.12586347,366.3795436,4.816347767,1
6.617862257,174.2805663,15.91891223,479.9205378,4.601351198,1
6.906574998,199.6381239,15.21279813,306.0239747,3.282749503,0
5.226895232,127.1175552,12.7250097,475.3323571,5.13805579,1
6.604007989,212.9784674,14.35290461,430.332754,4.458966913,0
6.879959452,163.5933393,16.52194196,554.0451045,5.688206949,1
8.107500139,173.6646791,16.25700237,330.2115153,4.647800627,0
8.214099764,192.1771266,13.35260403,418.6787647,3.38186391,0
4.959852811,215.8548693,14.32663819,527.479694,3.455044818,1
6.191241443,231.3227967,13.02213512,488.9541644,3.315070593,1
10.3781082,200.0041212,14.15624137,473.8141914,3.57744746,0
8.479592799,200.765679,16.80634694,485.093167,4.221265969,0
6.446252032,204.2535631,16.62562738,418.0412196,4.976957858,1
5.473603398,218.5131453,10.58358121,472.7968348,4.957822241,1
8.896418988,222.2562929,10.84773685,425.2268617,3.700945733,0
4.815766791,217.6870932,15.5172963,481.4808283,4.375223811,1
7.02729686,185.8386714,19.46146351,398.7050168,3.392666423,1
6.20964226,195.4177209,7.507662315,417.241656,3.612519615,0
7.506111457,188.2218125,15.22096657,436.3969952,4.744006691,0
3.841205038,186.9177655,13.42280176,483.3342093,3.635634543,0
6.682097359,228.3031856,13.14044046,254.3923058,3.44982947,1
6.149185174,150.5635935,12.82938017,431.651283,4.275614874,1
7.612516823,225.4927928,14.99466235,341.0749246,2.939593472,1
8.468741063,132.4564835,10.74296045,360.5755864,2.876995631,1
8.756926859,218.6377589,15.71314852,356.0757689,2.945671727,1
8.082148076,185.9324194,12.83064631,402.6580222,3.373484514,1
5.225683807,185.050444,7.817811637,394.6348677,3.695746982,1
9.271355447,181.2596172,13.228441,487.6927878,4.333952898,1
6.876451043,190.8445136,9.55173234,349.1860855,4.545340927,1
4.79084054,268.7208812,10.80631311,608.8468563,3.258858945,1
7.861177701,204.2742411,15.99341035,469.4869612,4.157656628,0
6.542281787,146.0553835,21.36638659,474.0077155,3.794055433,1
6.77105029,194.6351221,22.89101081,441.7303914,3.244866832,0
5.204938763,232.8827254,12.86641996,404.003888,3.439561019,1
7.672909523,152.8783051,14.25268374,401.1408786,4.268227482,1
7.490786676,202.4580608,17.9981601,306.3455625,4.354535491,1
8.41860665,191.8670896,13.13395934,546.7909944,3.44284782,1
8.384623152,166.8783797,17.37026229,546.4823287,3.682780338,0
7.793833573,176.8664829,9.039042454,371.216973,4.172935335,0
8.33951161,202.2016242,15.49138749,428.9503288,4.827704247,0
6.341751224,139.959471,13.31442174,347.4644191,4.01901055,1
9.045720545,222.1841691,15.35758277,558.7478629,4.213700444,0
7.529929503,171.8141968,13.78673733,325.099756,4.585321994,0
7.493290816,216.3818796,11.24750722,501.345347,3.74874691,1
8.058135997,191.2779316,12.60620441,278.5026326,3.13060894,0
5.95392389,226.9350617,13.60964252,350.9686515,3.968647163,1
7.446225785,241.5738621,17.23787069,529.4590746,5.086698562,1
7.184697763,189.7583964,12.49217851,541.3060967,3.904063423,1
7.859489939,211.3110286,15.9094714,433.4446652,4.498069166,1
7.975329901,165.7142418,18.65930379,363.8535788,3.306129017,0
8.310373672,201.6516668,12.02486599,292.3158365,3.493053886,1
7.992026977,174.5580063,12.19944909,543.9491409,4.647095594,1
8.410625565,185.1837392,17.69776547,489.9043467,4.352295779,0
8.370364965,155.5535654,7.832108146,356.5198655,2.746649834,1
6.715719088,195.1905985,17.32308073,411.7955029,2.443008006,0
8.651023363,188.7116365,10.68936477,399.6910675,3.644278972,1
5.500186641,254.672705,13.49640431,469.795375,4.178478951,1
7.578014308,204.7304825,13.97582572,517.4830566,3.503818511,0
8.085759801,127.7396738,11.11965925,416.2396301,4.068688909,0
6.931244178,207.5889535,16.49509195,477.0629748,4.897957118,0
7.607223911,160.565253,13.36699449,503.1580785,3.525027131,1
7.896743922,197.6020777,11.30058731,270.7940588,4.889458166,1
7.276863125,165.7979519,12.3261836,475.6460515,6.083772354,1
6.35943131,208.2030206,14.17390623,336.5856104,3.636494911,1
9.128357758,184.6821039,10.44450091,371.4823076,3.762222689,0
7.657541728,230.8200077,18.48139641,305.6294093,4.792527452,1
4.725997721,175.9914868,12.63608646,441.9451807,3.644606541,1
6.529304448,210.0040335,7.091298157,422.8175562,3.361088407,0
5.744504157,208.0700518,15.60372925,362.0624898,3.53350015,1
7.369087139,198.2040824,18.15675398,424.4542545,2.715186685,1
7.899451562,210.7341239,18.16992114,448.6664233,2.853767349,1
6.114332051,178.4462857,16.71147099,472.2554031,3.68040999,1
7.482791276,186.0934324,12.12725392,475.2114605,4.094746286,0
7.974248428,173.7507758,13.75756405,347.7480612,3.195944251,0
6.890274539,185.7441467,17.0648969,394.4405812,4.100696951,0
6.260891634,188.0618054,14.4675012,522.3012316,4.397386192,0
5.068795502,211.6895022,14.49579062,483.442018,4.362085653,1
7.615556979,204.8699745,12.74232873,311.1789547,4.243133734,0
6.753128353,191.9829945,9.689143568,389.7424621,5.102516757,0
7.169251038,162.4782263,16.55922859,507.027006,4.533174155,1
7.753936118,220.0982788,16.84851167,385.0450026,4.833026694,1
9.879071258,208.9056452,19.62602199,442.3374864,4.218831154,0
5.01804587,194.6681671,10.4074788,313.4779593,5.035153707,0
9.107330383,202.5147114,12.93732874,467.1107616,4.492139949,1
8.389945659,213.6656848,19.30124821,471.3698805,3.569717312,0
6.891561655,198.5446412,8.634318939,436.9270957,3.561962572,0
6.44897109,237.4610992,11.545477,235.0422835,3.759326201,0
10.41504401,167.4225811,19.3558411,491.5167115,4.209136505,1
6.071183422,138.2239834,17.02353149,389.3028092,5.036334154,0
6.960603502,201.7154525,10.49058864,468.5913885,4.978820188,1
6.724639342,223.1754155,13.16503461,463.8852159,2.921414772,0
5.772769698,186.0606035,12.37627228,312.8693643,4.154685424,1
6.877456933,136.8792139,18.40384583,342.1963466,3.827650072,0
7.260319682,194.2477421,16.00502153,312.3490171,4.282314756,0
4.08359488,201.9386434,12.226676,435.511529,2.974870903,1
8.278752741,200.1622229,15.1606407,456.4706728,4.767722384,0
6.538207173,214.9928661,22.08940183,465.352665,3.426266449,1
5.775330889,169.7281695,11.77246443,535.6525599,5.164259921,0
6.658833572,182.3895592,16.61805278,434.658981,3.96974044,1
7.095569331,196.7349272,16.06273897,453.9547573,4.861276292,0
6.450805743,198.4931562,13.72408683,257.0077177,3.275581182,1
6.93365391,217.7703164,12.94363424,448.2346397,2.010728686,1
6.632205879,232.7385452,13.30485235,458.3667847,3.44374056,0
10.26841472,225.0742181,13.55379641,353.6309129,5.199864588,1
7.421997644,220.3853144,16.98166011,463.2969139,3.603609581,0
6.145148361,197.5410721,11.58737783,319.4340326,4.600885755,0
7.610672776,193.6618705,14.31938421,394.5954059,5.404817648,1
7.164478295,213.0024411,12.68376662,490.9331209,4.998203435,1
9.302441188,236.5807942,12.86399234,367.8975629,3.675985498,0
8.764495619,210.851346,12.12837684,324.0473755,5.790838006,1
7.679090583,204.8599936,16.31014593,445.370944,3.186823455,0
6.745306715,218.424637,16.82661946,373.0501016,3.90235259,0
9.77693205,213.9150797,16.0665609,507.0165728,2.569468001,1
8.935115926,218.3940541,13.45057953,413.0048441,5.168297808,0
7.670505864,123.3366439,18.69872993,462.9676393,3.93382646,0
3.629922065,244.1873915,13.30288014,442.0763366,4.754826393,1
4.552238411,197.076934,12.85340479,461.8362776,3.932804334,0
6.512737124,229.263861,9.983462392,479.5012786,4.612963629,1
5.423318496,185.9031794,7.715740128,332.0500556,5.224654834,0
6.203977702,212.3066183,14.93301266,362.1080043,5.215689206,0
5.665266377,162.8900831,15.63226808,550.817564,4.571823611,0
7.83431924,171.2887849,16.407803,448.564049,3.532936096,0
6.164449536,203.0164737,8.23426492,371.1675084,3.446401194,0
7.184973119,201.0792194,12.42753833,384.0115576,3.665410662,0
7.220165553,204.7683905,15.15058155,407.3750465,4.398685036,0
10.69553249,220.4510783,14.7748006,414.2560865,4.154845328,0
5.893103408,239.2694815,18.96370676,403.61756,4.390701604,1
5.271971378,193.1695095,15.66438186,351.4802796,4.119436475,0
7.618119572,202.715501,13.35165195,459.0784198,3.769699537,1
5.400700138,197.9189928,17.40892171,503.8963569,3.555737566,0
5.699873488,159.4356011,8.008011415,501.7432181,2.416402098,1
7.460147818,221.3432095,13.08908602,438.6196351,2.413628852,0
7.449659686,193.0420805,18.06029824,572.8061429,4.370404422,1
4.313219151,191.1193373,13.50127057,499.8547966,3.923590202,0
8.370440489,231.4425533,15.02708758,422.2938193,3.21063541,1
6.850302032,167.9850397,16.00520675,300.411744,3.08029671,1
7.463915951,215.4790683,14.77709169,403.7035016,5.075843604,1
6.530796124,138.0076716,16.33794929,490.6441377,3.181634909,0
6.587464617,211.1692769,14.05469055,504.908752,4.096841156,0
6.579184951,186.9868694,14.99602948,405.2769119,3.813556321,1
5.967274228,187.085084,12.65185398,323.962695,3.914543611,0
6.093091914,208.9080219,19.29676488,459.0155542,4.523557774,0
7.457164758,263.0367045,11.809444,584.6043537,4.106543052,0
6.281903929,160.306685,14.37496689,424.446185,4.457729915,1
6.27629499,184.9520574,11.19848306,470.4296759,4.342759277,0
7.312109304,199.8129989,17.27165578,486.9837343,5.123871935,0
8.77504747,191.5268744,11.87518416,435.5233975,3.830698864,0
7.918087079,175.3372395,11.30924507,322.5334232,4.64004301,1
6.021051323,178.2236826,12.84182829,400.5663301,4.661057552,0
9.396148399,224.7539568,16.87692696,503.7936909,4.606058055,0
6.703486854,182.1295143,20.08864338,479.5374969,4.223883711,0
6.622791356,195.8671168,11.75837424,310.851138,5.60929081,1
9.370696575,157.7193644,15.64599801,424.9156767,4.380796942,1
6.283318587,228.5248386,11.67967582,414.7844425,4.153989991,1
4.443238899,178.9562058,17.72972404,429.544773,3.268324836,0
7.352146038,208.3244757,20.84644506,336.9129341,5.864497891,1
7.360640106,165.5207973,15.58681044,425.3834195,3.662291783,0
4.691438315,200.8894064,12.40443875,516.8516225,2.730792274,0
9.149733927,230.5618993,16.13349895,539.6250371,5.436819304,0
6.541007699,195.5668895,11.89939783,530.7996675,2.355934229,0
7.000523221,219.4426397,19.53863511,483.3198807,4.333688587,1
6.073684981,140.9261955,14.93484953,413.0758196,5.249069811,1
6.069363894,200.9162625,12.42337951,450.4413518,4.914809132,0
6.836224939,166.7429616,16.00699084,390.8049553,3.666613686,0
6.129069622,198.0210951,14.02860216,464.8513219,3.83763909,1
7.367371853,176.3352099,10.6829209,354.7649403,3.817215105,0
9.778181813,155.9374414,10.82460037,356.5430368,4.143365319,1
